startyear,cruiseseries,cruise,callsignal,platformname,missionid,n_stations,n_records,included,excluded_records,exclusion_reason
2004,BlkvProj,TSMAR04.SPD,LAOW,Varegg,2004_1221,1,1,TRUE,0,NA
2004,BlkvProj,TSMAR04.SPD,LAOW,Varegg,2004_1222,1,1,TRUE,0,NA
2004,BlkvProj,TSMAR04.SPD,LAOW,Varegg,2004_1223,1,1,TRUE,0,NA
2004,BlkvProj,TSMAR04.SPD,LAOW,Varegg,2004_1224,1,1,TRUE,0,NA
2004,BlkvProj,TSMAR04.SPD,LAOW,Varegg,2004_1225,1,1,TRUE,0,NA
2004,BlkvProj,TSMAR04.SPD,LAOW,Varegg,2004_1226,1,1,TRUE,0,NA
2004,BlkvProj,TSMAR04.SPD,LAOW,Varegg,2004_1227,1,1,TRUE,0,NA
2004,BlkvProj,TSMAR04.SPD,LAOW,Varegg,2004_1228,1,1,TRUE,0,NA
2004,BlkvProj,TSMAR04.SPD,LAOW,Varegg,2004_1229,1,1,TRUE,0,NA
2004,BlkvProj,TSMAR04.SPD,LAOW,Varegg,2004_1230,1,1,TRUE,0,NA
2004,BlkvProj,TSMAR04.SPD,LAOW,Varegg,2004_1231,1,1,TRUE,0,NA
2004,BlkvProj,TSMAR04.SPD,LAOW,Varegg,2004_1232,1,1,TRUE,0,NA
2004,BlkvProj,TSMAR04.SPD,LAOW,Varegg,2004_1233,1,1,TRUE,0,NA
2004,BlkvProj,TSMAR04.SPD,LAOW,Varegg,2004_1234,1,1,TRUE,0,NA
2004,BlkvProj,TSMAR04.SPD,LAOW,Varegg,2004_1235,1,1,TRUE,0,NA
2004,BlkvProj,TSMAR04.SPD,LAOW,Varegg,2004_1236,1,1,TRUE,0,NA
2004,BlkvProj,TSMAR04.SPD,LAOW,Varegg,2004_1237,1,1,TRUE,0,NA
2004,BlkvProj,TSMAR04.SPD,LAOW,Varegg,2004_1238,1,1,TRUE,0,NA
2004,BlkvProj,TSMAR04.SPD,LAOW,Varegg,2004_1239,1,1,TRUE,0,NA
2004,BlkvProj,TSMAR04.SPD,LAOW,Varegg,2004_1240,1,1,TRUE,0,NA
2004,BlkvProj,TSMAR04.SPD,LAOW,Varegg,2004_1241,1,1,TRUE,0,NA
2004,BlkvProj,TSMAR04.SPD,LAOW,Varegg,2004_1246,1,1,TRUE,0,NA
2004,BlkvProj,TSMAR04.SPD,LAOW,Varegg,2004_1247,1,1,TRUE,0,NA
2004,BlkvProj,TSMAR04.SPD,LAOW,Varegg,2004_1260,1,1,TRUE,0,NA
2004,BlkvProj,TSMAR04.SPD,LAOW,Varegg,2004_1261,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1262,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1263,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1264,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1265,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1266,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1267,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1268,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1269,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1270,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1271,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1272,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1273,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1274,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1275,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1276,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1277,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1278,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1279,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1280,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1281,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1282,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1283,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1284,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1285,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1286,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1287,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1288,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1289,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1290,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1291,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1292,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1293,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1294,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1295,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1296,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1297,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1298,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1299,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1300,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1301,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1302,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1303,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1304,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1305,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1306,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1307,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1308,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1309,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1310,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1311,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1312,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1313,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1314,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1315,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1316,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1317,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1318,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1319,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1320,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1321,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1322,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1323,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1324,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1325,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1326,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1327,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1328,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1329,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1330,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1331,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1332,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1333,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1334,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1335,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1336,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1337,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1338,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1339,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1340,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1341,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1342,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1343,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1344,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1345,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1346,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1347,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1348,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1349,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1350,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1351,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1352,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1353,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1354,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1355,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1356,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1357,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1358,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1359,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1360,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1361,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1362,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1363,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1364,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1365,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1366,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1367,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1368,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1369,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1370,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1371,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1372,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1373,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1374,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1375,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1376,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1377,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1378,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1379,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1380,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1381,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1382,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1383,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1384,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1385,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1386,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1387,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1388,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1389,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1390,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1391,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1392,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1393,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1394,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1395,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1396,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1397,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1398,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1399,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1400,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1401,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1402,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1403,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1404,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1405,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1406,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1407,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1408,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1409,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1410,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1411,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1412,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1413,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1414,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1415,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1416,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1417,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1418,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1419,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1420,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1421,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1422,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1423,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1424,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1425,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1426,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1427,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1428,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1429,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1430,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1431,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1432,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1433,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1434,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1435,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1436,1,1,TRUE,0,NA
2004,BlkvProj,TSNOV04.SPD,LAOW,Varegg,2004_1437,1,1,TRUE,0,NA
2004,CoastalS,2004212,LDGJ,Johan Hjort,2004_10,60,180,TRUE,0,NA
2004,CoastalS,2004704,LAHV,Jan Mayen,2004_20,80,240,TRUE,0,NA
2004,EcoS,2004210,LDGJ,Johan Hjort,2004_63,109,327,FALSE,1,Russian EEZ
2004,EcoS,2004702,LAHV,Jan Mayen,2004_7,81,243,TRUE,0,NA
2004,EcoS,2004703,LAHV,Jan Mayen,2004_19,96,288,FALSE,1,Russian EEZ
2004,EggaN,2004809,JXMG,Kongsfjord,2004_61,192,576,TRUE,0,NA
2004,Other,2004808,LAPQ,Skaregg,2004_24,5,15,TRUE,0,NA
2004,Other,2004808,LMLT,Ramoen,2004_58,5,15,TRUE,0,NA
2004,WinterS,2004106,LMEL,G.O.Sars,2004_4,96,288,FALSE,1,Russian EEZ
2004,WinterS,2004203,LDGJ,Johan Hjort,2004_8,176,528,FALSE,1,Russian EEZ
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1160,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1161,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1162,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1163,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1164,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1165,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1166,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1167,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1168,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1169,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1170,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1171,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1172,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1173,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1174,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1175,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1176,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1177,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1178,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1179,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1180,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1181,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1182,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1183,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1184,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1185,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1186,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1187,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1188,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1189,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1190,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1191,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1192,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1193,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1194,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1195,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1196,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1197,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1198,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1199,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1200,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1201,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1202,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1203,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1204,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1205,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1206,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1207,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1208,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1209,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1210,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1211,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1212,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1213,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1214,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1215,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1216,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1217,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1218,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1219,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1220,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1221,1,1,TRUE,0,NA
2005,BlkvProj,T1AUG05.SPD,LAOW,Varegg,2005_1222,1,1,TRUE,0,NA
